customer_id,seller_id,order_id,customer_age,account_age_days,total_orders,total_returns,product_category,product_price,order_value,seller_rating,seller_defect_rate,delivery_days,distance_km,product_weight_kg,return_reason,payment_method,shipping_method,customer_segment,device_type,avg_days_to_return,days_since_last_purchase,num_payment_methods_used,used_multiple_addresses,used_multiple_payment_methods,return_without_tags,packaging_damaged_claim,is_holiday_purchase,return_percentage,is_luxury_product,is_high_value_order,price_category,seller_reliability_score,delivery_risk_score,customer_lifetime_value,avg_order_value,is_seasonal_return,customer_risk_score,fraud_risk_raw_score,is_fraud
CUST100091,SELL1389,ORD500091,59,971,13,4,Footwear,47.14,42.89,3.39,0.104,7,63.5,0.22,Wrong Item Delivered,Credit Card,Standard,Regular,Mobile Web,4.0,306,4,False,True,False,True,False,30.77,0,0,Mid-Range,60.75,23.42,42.89,3.3,0,44.18,0.2052,0
CUST100092,SELL1213,ORD500092,61,2068,6,0,Home & Kitchen,130.61,124.17,3.92,0.0168,5,49.4,0.05,Late Delivery,Debit Card,Standard,Regular,Desktop Web,3.0,363,2,False,False,False,True,False,0.0,0,0,Premium,77.08,16.94,124.17,20.7,0,31.5,0.1577,0
CUST100093,SELL1242,ORD500093,38,982,17,3,Beauty,94.56,95.42,5.0,0.0449,4,172.2,3.93,Late Delivery,Debit Card,Same Day,New,Mobile Web,0.0,184,1,False,False,False,True,False,17.65,0,0,Mid-Range,95.51,20.69,95.42,5.61,0,42.94,0.214,0
CUST100094,SELL1339,ORD500094,64,1432,6,0,Sports,116.17,115.15,4.41,0.0447,6,213.6,0.28,Size Issue,Cash on Delivery,Same Day,New,Mobile Web,0.1,124,1,False,False,False,False,False,0.0,0,0,Premium,84.26,28.63,115.15,19.19,0,34.88,0.1402,0
CUST100095,SELL1496,ORD500095,32,241,7,1,Mobile Accessories,182.05,203.8,3.37,0.0551,5,236.5,3.8,Missing Parts,Wallet,Same Day,Regular,Mobile Web,7.9,7,1,False,False,True,False,True,14.29,0,1,Premium,63.69,27.01,203.8,29.11,1,45.61,0.239,0
CUST100096,SELL1219,ORD500096,30,793,6,1,Beauty,33.47,46.56,4.37,0.0874,3,236.7,0.76,Size Issue,Cash on Delivery,Standard,Regular,Desktop Web,4.5,35,6,True,True,False,False,True,16.67,0,0,Mid-Range,79.76,21.3,46.56,7.76,1,37.25,0.301,1
CUST100097,SELL1219,ORD500097,53,666,10,2,Home & Kitchen,63.1,70.07,3.68,0.0065,5,189.6,0.6,Defective / Not Working,UPI,Express,New,Mobile Web,1.2,19,1,False,False,True,False,False,20.0,0,0,Mid-Range,73.12,24.48,70.07,7.01,0,44.35,0.1793,0
CUST100098,SELL1475,ORD500098,51,1088,9,1,Electronics,224.31,228.97,4.12,0.09,2,155.7,0.33,Changed Mind,UPI,Express,Regular,Mobile Web,0.6,387,1,False,False,False,False,False,11.11,0,1,Premium,74.98,14.09,228.97,25.44,0,39.3,0.147,0
CUST100099,SELL1434,ORD500099,25,1255,5,2,Footwear,147.5,169.24,4.84,0.0847,3,142.0,0.56,Damaged in Transit,UPI,Same Day,Regular,Mobile Web,5.9,340,2,False,False,False,False,False,40.0,0,0,Premium,88.6,16.21,169.24,33.85,0,46.12,0.2472,1
CUST100100,SELL1030,ORD500100,61,1791,15,1,Footwear,142.47,178.59,5.0,0.2374,2,57.6,5.06,Quality Issue,Debit Card,Same Day,Loyal,Mobile App,6.0,182,3,False,True,False,False,False,6.67,0,0,Premium,76.26,8.81,178.59,11.91,0,31.0,0.0878,0
CUST100101,SELL1079,ORD500101,28,1080,8,2,Books,135.03,167.97,3.98,0.0446,3,43.3,7.09,Damaged in Transit,Credit Card,Standard,VIP,Mobile App,3.1,385,1,False,False,False,False,False,25.0,0,0,Premium,76.05,10.9,167.97,21.0,0,42.63,0.1,0
CUST100102,SELL1265,ORD500102,59,376,3,1,Footwear,101.49,127.22,4.16,0.0528,6,106.5,1.6,Defective / Not Working,Debit Card,Same Day,Regular,Desktop Web,0.6,12,2,False,False,False,False,True,33.33,0,0,Premium,78.81,22.87,127.22,42.41,1,59.0,0.2298,0
CUST100103,SELL1264,ORD500103,18,1363,20,3,Mobile Accessories,71.8,95.47,4.29,0.0467,6,298.9,3.63,Size Issue,Credit Card,Express,New,Mobile App,6.8,342,4,False,True,False,False,False,15.0,0,0,Mid-Range,81.79,33.22,95.47,4.77,0,33.82,0.0526,0
CUST100104,SELL1060,ORD500104,59,137,8,3,Jewelry,105.85,110.59,4.8,0.031,5,144.6,3.69,Not as Described,Wallet,Express,Loyal,Mobile App,1.4,65,3,False,True,True,False,False,37.5,0,0,Premium,93.02,22.06,110.59,13.82,0,66.49,0.3785,1
CUST100105,SELL1355,ORD500105,58,2122,10,2,Books,81.02,76.52,3.97,0.0713,8,9.0,0.54,Better Price Found,Debit Card,Same Day,New,Mobile App,2.8,238,3,False,True,False,False,False,20.0,0,0,Mid-Range,73.74,23.34,76.52,7.65,0,40.73,0.1293,0
CUST100106,SELL1199,ORD500106,58,1926,21,8,Toys,189.37,237.94,3.77,0.0782,7,282.0,1.2,Changed Mind,Debit Card,Express,New,Desktop Web,2.4,159,2,False,False,False,True,False,38.1,0,1,Premium,69.5,35.17,237.94,11.33,0,49.34,0.2196,0
CUST100107,SELL1416,ORD500107,52,563,7,0,Jewelry,65.64,67.93,4.06,0.0568,6,238.5,1.88,Damaged in Transit,Debit Card,Express,Regular,Desktop Web,6.0,326,1,False,False,False,True,False,0.0,0,0,Mid-Range,76.59,29.97,67.93,9.7,0,32.58,0.1238,0
CUST100108,SELL1282,ORD500108,42,658,20,11,Toys,37.44,47.11,4.12,0.1056,5,107.7,0.76,Defective / Not Working,UPI,Standard,New,Mobile Web,4.3,377,3,False,True,False,True,True,55.0,0,0,Mid-Range,73.7,20.08,47.11,2.36,1,56.71,0.2141,0
CUST100109,SELL1431,ORD500109,54,70,11,5,Home & Kitchen,129.33,139.87,4.19,0.3124,5,84.9,0.85,Quality Issue,Cash on Delivery,Standard,Loyal,Mobile App,3.3,184,1,False,False,False,False,True,45.45,0,0,Premium,57.62,18.85,139.87,12.72,1,69.68,0.1134,0
CUST100110,SELL1178,ORD500110,32,911,6,2,Beauty,55.4,76.28,5.0,0.0765,6,47.5,1.39,Damaged in Transit,Net Banking,Standard,New,Mobile Web,4.6,218,2,False,False,True,False,True,33.33,0,0,Mid-Range,92.35,19.7,76.28,12.71,1,44.63,0.1484,0
CUST100111,SELL1292,ORD500111,58,96,18,0,Mobile Accessories,24.04,29.31,3.44,0.0415,3,151.2,4.14,Not as Described,UPI,Same Day,New,Desktop Web,3.1,252,2,True,False,False,False,False,0.0,0,0,Budget,65.94,16.7,29.31,1.63,0,48.75,0.2287,0
CUST100112,SELL1290,ORD500112,46,2340,9,1,Fashion,88.46,105.14,3.39,0.0141,6,95.2,3.39,Missing Parts,Credit Card,Standard,New,Mobile Web,9.1,182,2,False,False,False,False,True,11.11,0,0,Mid-Range,66.84,22.26,105.14,11.68,1,29.38,0.1804,0
CUST100113,SELL1186,ORD500113,41,336,7,1,Books,158.52,204.81,3.89,0.1153,7,246.6,3.7,Defective / Not Working,Wallet,Same Day,Regular,Mobile Web,1.1,25,3,False,True,False,False,False,14.29,0,1,Premium,68.83,33.26,204.81,29.26,0,50.94,0.1653,0
CUST100114,SELL1051,ORD500114,44,1648,11,1,Books,32.4,32.11,4.09,0.0359,4,94.9,0.17,Late Delivery,UPI,Same Day,Regular,Mobile Web,8.6,209,2,False,False,False,True,False,9.09,0,0,Mid-Range,78.86,16.53,32.11,2.92,0,29.06,0.0775,0
CUST100115,SELL1138,ORD500115,47,1426,13,5,Toys,138.44,159.19,4.18,0.0265,7,70.6,1.55,Size Issue,Wallet,Same Day,Loyal,Desktop Web,0.8,213,2,False,False,False,False,False,38.46,0,0,Premium,81.38,23.8,159.19,12.25,0,51.37,0.1532,0
CUST100116,SELL1105,ORD500116,19,592,23,11,Books,69.03,92.09,5.0,0.2351,7,101.4,0.93,Better Price Found,Net Banking,Express,New,Desktop Web,1.1,371,2,True,False,False,False,True,47.83,0,0,Mid-Range,76.49,25.45,92.09,4.0,1,59.02,0.2447,1
CUST100117,SELL1356,ORD500117,25,2020,17,3,Footwear,57.69,69.29,3.97,0.0823,7,82.0,0.05,Defective / Not Working,Wallet,Same Day,Regular,Mobile App,8.7,328,1,False,False,False,False,False,17.65,0,0,Mid-Range,72.87,24.41,69.29,4.08,0,32.79,0.0645,0
CUST100118,SELL1189,ORD500118,30,273,7,1,Electronics,232.33,228.19,3.94,0.0383,5,28.8,1.24,Defective / Not Working,Net Banking,Same Day,New,Mobile Web,10.6,362,1,False,False,True,False,True,14.29,0,1,Premium,75.78,15.83,228.19,32.6,1,41.58,0.2108,0
CUST100119,SELL1060,ORD500119,23,2217,6,0,Toys,66.45,69.77,4.46,0.1545,7,160.1,5.76,Changed Mind,Net Banking,Express,Regular,Mobile Web,18.7,281,1,False,False,False,False,False,0.0,0,0,Mid-Range,75.42,28.61,69.77,11.63,0,13.18,0.0,0
CUST100120,SELL1171,ORD500120,40,1851,9,4,Beauty,48.05,61.09,5.0,0.0486,5,46.9,2.21,Not as Described,Wallet,Standard,Regular,Mobile App,12.3,304,1,False,False,False,False,False,44.44,0,0,Mid-Range,95.14,16.81,61.09,6.79,0,40.65,0.0775,0
CUST100121,SELL1067,ORD500121,52,1588,10,1,Electronics,201.95,195.59,3.0,0.0633,5,158.2,2.13,Missing Parts,Credit Card,Express,New,Desktop Web,6.5,78,2,False,False,False,False,False,10.0,0,0,Premium,56.2,22.79,195.59,19.56,0,31.92,0.1745,0
CUST100122,SELL1026,ORD500122,52,2199,14,4,Books,8.51,8.96,4.67,0.0439,8,58.8,1.75,Size Issue,UPI,Standard,Regular,Desktop Web,7.1,379,2,False,False,False,False,False,28.57,0,0,Budget,89.3,26.02,8.96,0.64,0,39.57,0.2254,0
CUST100123,SELL1405,ORD500123,42,1008,11,4,Mobile Accessories,86.73,88.82,4.89,0.0328,5,255.2,1.38,Size Issue,Wallet,Same Day,New,Mobile App,1.9,387,1,False,False,False,False,False,36.36,0,0,Mid-Range,94.59,28.01,88.82,8.07,0,49.15,0.2134,0
CUST100124,SELL1116,ORD500124,62,704,9,6,Beauty,99.39,116.62,4.54,0.0305,6,219.7,0.46,Size Issue,Credit Card,Same Day,Loyal,Mobile App,7.9,119,5,False,True,False,True,True,66.67,0,0,Mid-Range,88.03,28.96,116.62,12.96,1,56.5,0.1633,0
CUST100125,SELL1260,ORD500125,47,387,8,2,Beauty,19.07,19.36,4.37,0.0876,2,100.5,3.34,Wrong Item Delivered,Cash on Delivery,Standard,Regular,Mobile Web,7.4,205,4,False,True,False,False,True,25.0,0,0,Budget,79.74,11.12,19.36,2.42,1,47.01,0.0934,0
CUST100126,SELL1250,ORD500126,22,2311,8,1,Sports,84.13,103.32,4.72,0.0704,3,20.3,0.27,Defective / Not Working,Debit Card,Standard,New,Mobile Web,10.5,377,2,False,False,False,False,False,12.5,0,0,Mid-Range,87.75,9.66,103.32,12.92,0,28.38,0.0,0
CUST100127,SELL1209,ORD500127,57,1004,7,1,Home & Kitchen,55.82,64.85,4.7,0.2042,6,34.0,0.77,Damaged in Transit,Net Banking,Express,New,Mobile Web,14.6,237,3,False,True,False,False,True,14.29,0,0,Mid-Range,74.81,18.97,64.85,9.26,1,24.4,0.0022,0
CUST100128,SELL1213,ORD500128,47,2073,4,0,Footwear,38.95,50.22,3.42,0.0389,6,88.9,1.64,Defective / Not Working,Net Banking,Express,New,Mobile Web,1.0,247,2,False,False,False,False,False,0.0,0,0,Mid-Range,65.74,21.92,50.22,12.56,0,33.83,0.1118,0
CUST100129,SELL1292,ORD500129,51,831,10,4,Mobile Accessories,79.16,89.22,3.37,0.0258,4,34.1,3.76,Damaged in Transit,Wallet,Same Day,New,Mobile App,0.8,323,2,False,False,False,True,True,40.0,0,0,Mid-Range,65.66,13.26,89.22,8.92,1,52.07,0.2128,0
CUST100130,SELL1468,ORD500130,47,2387,16,1,Books,53.14,54.29,4.8,0.0843,4,256.3,0.56,Size Issue,Wallet,Same Day,Regular,Desktop Web,16.3,261,2,False,False,False,True,False,6.25,0,0,Mid-Range,87.91,25.21,54.29,3.39,0,18.8,0.0373,0
CUST100131,SELL1347,ORD500131,46,2175,16,0,Jewelry,224.88,309.83,3.45,0.1019,3,91.5,4.04,Wrong Item Delivered,Credit Card,Same Day,Regular,Mobile App,3.6,235,3,False,True,False,False,False,0.0,0,1,Premium,61.97,13.49,309.83,19.36,0,30.8,0.0137,0
CUST100132,SELL1340,ORD500132,22,770,7,2,Sports,76.07,85.76,4.14,0.2824,2,22.7,3.05,Damaged in Transit,Cash on Delivery,Express,Regular,Mobile Web,2.3,143,2,False,False,False,False,False,28.57,0,0,Mid-Range,59.42,6.94,85.76,12.25,0,45.17,0.0868,0
CUST100133,SELL1167,ORD500133,47,1217,4,1,Toys,124.23,172.74,4.46,0.0351,4,27.2,3.65,Damaged in Transit,Wallet,Same Day,New,Mobile Web,1.7,375,2,False,False,False,False,False,25.0,0,0,Premium,86.07,12.89,172.74,43.18,0,44.27,0.0841,0
CUST100134,SELL1309,ORD500134,59,1985,30,11,Home & Kitchen,64.39,61.38,3.7,0.0959,7,47.4,1.51,Better Price Found,Cash on Delivery,Same Day,Loyal,Mobile App,0.0,230,1,True,False,False,True,False,36.67,0,0,Mid-Range,66.9,22.55,61.38,2.05,0,51.5,0.2613,1
CUST100135,SELL1411,ORD500135,33,566,9,1,Mobile Accessories,101.36,137.7,4.52,0.0756,8,62.5,0.05,Not as Described,UPI,Express,Regular,Mobile Web,0.9,65,3,False,True,False,False,False,11.11,0,0,Premium,83.57,26.22,137.7,15.3,0,43.44,0.2787,1
CUST100136,SELL1467,ORD500136,49,60,4,1,Sports,129.55,138.37,2.21,0.1611,4,220.2,0.61,Damaged in Transit,Net Banking,Same Day,Loyal,Mobile Web,8.3,94,2,False,False,False,False,False,25.0,0,0,Premium,37.08,23.27,138.37,34.59,0,54.92,0.0,0
CUST100137,SELL1205,ORD500137,19,722,14,2,Fashion,26.16,33.36,4.38,0.0513,4,165.9,3.67,Late Delivery,Net Banking,Same Day,New,Mobile App,0.4,45,3,False,True,False,False,False,14.29,0,0,Budget,83.11,20.35,33.36,2.38,0,41.18,0.1829,0
CUST100138,SELL1418,ORD500138,36,1476,5,1,Home & Kitchen,129.8,134.11,4.03,0.0265,3,65.4,0.75,Late Delivery,Cash on Delivery,Same Day,New,Desktop Web,0.1,91,4,False,True,True,False,False,20.0,0,0,Premium,78.46,12.09,134.11,26.82,0,43.88,0.3036,1
CUST100139,SELL1171,ORD500139,40,342,6,2,Electronics,290.53,331.6,4.18,0.0374,4,65.5,1.7,Wrong Item Delivered,Wallet,Same Day,Regular,Desktop Web,15.3,138,4,False,True,False,False,True,33.33,1,1,Premium,80.47,14.95,331.6,55.27,1,42.78,0.0642,0
CUST100140,SELL1029,ORD500140,69,834,30,0,Jewelry,43.58,57.13,4.56,0.1372,3,146.8,2.53,Late Delivery,UPI,Standard,Regular,Mobile Web,2.3,141,2,False,False,False,True,False,0.0,0,0,Mid-Range,78.69,16.47,57.13,1.9,0,32.32,0.0847,0
CUST100141,SELL1476,ORD500141,29,2296,13,3,Books,72.32,68.04,4.25,0.1186,7,236.7,0.37,Changed Mind,Net Banking,Express,New,Mobile App,13.0,41,1,False,False,False,False,False,23.08,0,0,Mid-Range,74.92,32.73,68.04,5.23,0,30.22,0.0,0
CUST100142,SELL1402,ORD500142,32,188,10,2,Jewelry,282.5,337.35,4.26,0.1438,3,143.3,2.76,Changed Mind,Debit Card,Express,Loyal,Mobile Web,4.2,42,2,False,False,False,False,False,20.0,1,1,Premium,72.95,16.28,337.35,33.74,0,53.95,0.2239,0
CUST100143,SELL1154,ORD500143,39,126,5,0,Home & Kitchen,16.42,22.58,4.86,0.1165,3,35.6,0.06,Defective / Not Working,Net Banking,Express,Regular,Desktop Web,1.7,166,1,False,False,False,False,False,0.0,0,0,Budget,85.88,10.49,22.58,4.52,0,49.56,0.1048,0
CUST100144,SELL1352,ORD500144,69,1060,28,1,Footwear,85.94,78.76,3.82,0.0835,7,33.0,2.29,Better Price Found,Credit Card,Same Day,VIP,Mobile Web,15.6,135,2,False,False,False,False,False,3.57,0,0,Mid-Range,70.02,21.77,78.76,2.81,0,18.41,0.0,0
CUST100145,SELL1181,ORD500145,62,33,5,2,Home & Kitchen,19.38,21.79,5.0,0.0898,6,142.1,1.27,Changed Mind,Debit Card,Express,New,Mobile App,4.0,139,3,False,True,False,False,False,40.0,0,0,Budget,91.02,24.79,21.79,4.36,0,67.43,0.239,0
CUST100146,SELL1125,ORD500146,19,70,22,0,Toys,23.25,27.69,4.4,0.167,4,73.1,0.94,Late Delivery,Cash on Delivery,Same Day,VIP,Mobile Web,14.2,110,1,False,False,False,True,False,0.0,0,0,Budget,73.3,15.36,27.69,1.26,0,36.52,0.0,0
CUST100147,SELL1297,ORD500147,30,458,16,3,Jewelry,27.85,27.27,3.71,0.0311,6,239.0,3.86,Damaged in Transit,Wallet,Same Day,Regular,Mobile App,0.2,200,4,False,True,False,False,False,18.75,0,0,Budget,71.89,30.0,27.27,1.7,0,50.66,0.129,0
CUST100148,SELL1415,ORD500148,60,256,9,4,Footwear,67.59,88.36,3.39,0.1541,2,86.5,1.57,Quality Issue,Debit Card,Standard,New,Desktop Web,11.2,72,4,False,True,False,False,True,44.44,0,0,Mid-Range,57.35,10.37,88.36,9.82,1,54.92,0.145,0
CUST100149,SELL1141,ORD500149,21,2027,6,1,Beauty,73.51,82.17,4.37,0.2236,7,205.6,2.92,Wrong Item Delivered,Net Banking,Same Day,VIP,Mobile App,0.1,152,2,False,False,False,False,True,16.67,0,0,Mid-Range,67.86,31.06,82.17,13.7,1,42.38,0.0,0
CUST100150,SELL1307,ORD500150,62,307,14,0,Electronics,79.92,89.8,4.05,0.1053,3,242.0,0.13,Quality Issue,Credit Card,Standard,Loyal,Mobile App,3.5,145,2,False,False,False,False,False,0.0,0,0,Mid-Range,72.47,21.59,89.8,6.41,0,42.51,0.0,0
CUST100151,SELL1066,ORD500151,32,1309,10,0,Home & Kitchen,61.61,57.95,4.4,0.0342,5,202.5,0.39,Missing Parts,Debit Card,Standard,Regular,Desktop Web,7.2,35,1,False,False,False,False,True,0.0,0,0,Mid-Range,84.99,25.18,57.95,5.8,1,26.6,0.1683,0
CUST100152,SELL1007,ORD500152,65,1763,17,4,Electronics,179.23,196.28,5.0,0.1632,7,64.2,1.72,Changed Mind,UPI,Same Day,Regular,Desktop Web,3.6,43,1,False,False,False,False,True,23.53,0,1,Premium,83.68,23.45,196.28,11.55,1,41.39,0.2447,1
CUST100153,SELL1200,ORD500153,33,1564,12,3,Home & Kitchen,133.95,178.36,3.99,0.0853,7,28.5,1.29,Wrong Item Delivered,Net Banking,Same Day,VIP,Mobile Web,18.9,77,3,False,True,False,False,False,25.0,0,0,Premium,72.99,21.53,178.36,14.86,0,24.2,0.0,0
CUST100154,SELL1498,ORD500154,40,1635,16,3,Mobile Accessories,52.87,52.92,3.25,0.1069,5,21.5,2.64,Late Delivery,Cash on Delivery,Same Day,Loyal,Mobile Web,21.1,125,2,False,False,False,False,False,18.75,0,0,Mid-Range,58.05,15.44,52.92,3.31,0,18.82,0.0,0
CUST100155,SELL1273,ORD500155,52,894,8,3,Jewelry,48.7,57.57,3.95,0.2517,6,238.9,0.61,Changed Mind,Cash on Delivery,Standard,Loyal,Mobile App,3.4,372,3,False,True,False,False,False,37.5,0,0,Mid-Range,59.12,29.99,57.57,7.2,0,47.91,0.1378,0
CUST100156,SELL1036,ORD500156,24,2222,6,1,Toys,15.88,21.48,4.35,0.1144,6,83.6,5.34,Late Delivery,UPI,Standard,Regular,Mobile Web,0.4,40,5,False,True,False,False,False,16.67,0,0,Budget,77.05,21.64,21.48,3.58,0,42.03,0.1819,0
CUST100157,SELL1166,ORD500157,46,172,15,1,Mobile Accessories,137.94,175.19,4.68,0.1593,5,224.8,1.65,Missing Parts,Net Banking,Standard,Loyal,Mobile App,0.3,314,2,False,False,False,False,False,6.67,0,0,Premium,78.69,26.38,175.19,11.68,0,52.94,0.0,0
CUST100158,SELL1455,ORD500158,44,269,8,1,Home & Kitchen,55.99,66.3,4.56,0.0942,2,133.3,0.94,Defective / Not Working,Cash on Delivery,Express,New,Mobile Web,18.5,382,3,False,True,False,True,False,12.5,0,0,Mid-Range,82.61,12.88,66.3,8.29,0,31.67,0.1209,0
CUST100159,SELL1426,ORD500159,58,2140,2,1,Mobile Accessories,113.59,107.28,3.91,0.028,8,131.4,1.05,Better Price Found,Net Banking,Same Day,Regular,Mobile Web,1.8,21,3,False,True,False,False,False,50.0,0,0,Premium,76.01,29.92,107.28,53.64,0,55.4,0.2672,1
CUST100160,SELL1252,ORD500160,69,171,11,2,Footwear,17.22,19.14,4.2,0.1634,6,41.6,0.89,Late Delivery,UPI,Standard,New,Desktop Web,6.4,258,1,False,False,False,False,False,18.18,0,0,Budget,70.27,19.38,19.14,1.74,0,51.03,0.0637,0
CUST100161,SELL1077,ORD500161,52,480,13,1,Toys,83.72,92.05,3.66,0.0892,3,330.5,3.4,Quality Issue,Wallet,Same Day,Loyal,Desktop Web,10.4,11,2,False,False,False,False,False,7.69,0,0,Mid-Range,66.67,26.35,92.05,7.08,0,33.18,0.1212,0
CUST100162,SELL1109,ORD500162,39,433,10,5,Fashion,78.94,75.39,4.07,0.2182,5,135.6,2.36,Defective / Not Working,Credit Card,Standard,Regular,Mobile Web,1.7,139,1,False,False,True,False,False,50.0,0,0,Mid-Range,63.64,21.58,75.39,7.54,0,63.65,0.1789,0
CUST100163,SELL1157,ORD500163,39,83,8,1,Beauty,97.37,107.07,3.29,0.006,7,43.7,0.86,Quality Issue,Debit Card,Express,New,Mobile App,6.1,35,3,False,True,False,True,True,12.5,0,0,Mid-Range,65.41,22.35,107.07,13.38,1,51.23,0.2929,1
CUST100164,SELL1009,ORD500164,39,293,6,1,Beauty,27.23,25.1,3.2,0.0499,3,175.3,2.63,Defective / Not Working,Net Banking,Express,Regular,Desktop Web,2.1,305,1,False,False,False,False,False,16.67,0,0,Budget,60.81,18.0,25.1,4.18,0,52.02,0.1556,0
CUST100165,SELL1079,ORD500165,60,1432,9,1,Home & Kitchen,53.83,51.52,4.0,0.131,2,44.9,1.35,Missing Parts,Debit Card,Standard,New,Mobile App,8.1,379,2,False,False,False,False,True,11.11,0,0,Mid-Range,69.52,8.13,51.52,5.72,1,30.55,0.0258,0
CUST100166,SELL1122,ORD500166,34,1653,16,4,Books,89.13,113.78,4.26,0.081,4,55.8,1.39,Quality Issue,Credit Card,Standard,New,Desktop Web,17.8,159,1,False,False,False,False,True,25.0,0,0,Mid-Range,78.3,14.43,113.78,7.11,1,25.48,0.0,0
CUST100167,SELL1321,ORD500167,26,209,7,0,Beauty,181.59,243.42,3.14,0.122,4,104.9,0.39,Changed Mind,Net Banking,Same Day,Regular,Mobile App,16.7,325,2,False,False,False,False,False,0.0,0,1,Premium,55.14,17.07,243.42,34.77,0,29.79,0.0249,0
CUST100168,SELL1166,ORD500168,35,2356,11,4,Sports,70.2,93.17,4.13,0.0237,5,14.0,3.56,Late Delivery,UPI,Standard,Regular,Mobile App,11.2,2,2,False,False,False,False,False,36.36,0,0,Mid-Range,80.64,15.04,93.17,8.47,0,38.3,0.0699,0
CUST100169,SELL1451,ORD500169,19,240,9,2,Home & Kitchen,33.37,46.49,3.74,0.2479,5,59.6,0.65,Quality Issue,UPI,Express,New,Mobile Web,9.2,225,3,False,True,False,False,False,22.22,0,0,Mid-Range,56.26,17.49,46.49,5.17,0,47.69,0.0481,0
CUST100170,SELL1052,ORD500170,23,1717,12,3,Home & Kitchen,93.88,125.8,3.27,0.0711,5,62.5,1.35,Not as Described,Credit Card,Express,New,Desktop Web,0.4,380,2,False,False,False,False,False,25.0,0,0,Mid-Range,60.75,17.65,125.8,10.48,0,45.78,0.2758,1
CUST100171,SELL1336,ORD500171,22,2001,6,1,Books,63.18,63.2,3.72,0.0495,10,113.4,1.43,Not as Described,Cash on Delivery,Same Day,Loyal,Mobile Web,1.9,4,5,False,True,False,False,False,16.67,0,0,Mid-Range,70.72,34.67,63.2,10.53,0,40.28,0.1928,0
CUST100172,SELL1102,ORD500172,58,1302,8,2,Mobile Accessories,168.0,222.53,4.34,0.0364,3,81.9,1.19,Not as Described,Credit Card,Same Day,Loyal,Mobile Web,6.0,211,3,False,True,False,False,False,25.0,0,1,Premium,83.64,12.98,222.53,27.82,0,39.25,0.1108,0
CUST100173,SELL1255,ORD500173,55,1229,14,2,Mobile Accessories,50.55,62.58,4.35,0.1256,7,122.1,4.09,Late Delivery,UPI,Express,New,Mobile Web,6.1,202,3,False,True,False,False,False,14.29,0,0,Mid-Range,76.07,26.57,62.58,4.47,0,34.31,0.0961,0
CUST100174,SELL1056,ORD500174,54,273,7,0,Books,201.13,239.26,3.64,0.0606,4,88.7,0.55,Better Price Found,UPI,Express,Regular,Desktop Web,9.7,61,2,False,False,False,True,True,0.0,0,1,Premium,68.39,16.2,239.26,34.18,1,36.2,0.1572,0
CUST100175,SELL1235,ORD500175,42,604,2,0,Mobile Accessories,103.72,129.09,4.33,0.1442,5,20.2,3.86,Not as Described,Debit Card,Same Day,Regular,Mobile Web,1.6,217,3,False,True,False,False,False,0.0,0,0,Premium,74.11,15.37,129.09,64.54,0,36.59,0.1282,0
CUST100176,SELL1028,ORD500176,55,2126,18,4,Mobile Accessories,41.61,54.43,4.35,0.125,8,156.0,0.65,Quality Issue,Debit Card,Same Day,Regular,Mobile App,2.4,366,3,True,True,False,False,False,22.22,0,0,Mid-Range,76.12,31.25,54.43,3.02,0,42.2,0.451,1
CUST100177,SELL1422,ORD500177,26,872,6,1,Toys,38.05,38.13,3.75,0.0642,5,74.4,0.82,Late Delivery,Debit Card,Same Day,Loyal,Mobile App,4.6,123,3,True,True,False,False,False,16.67,0,0,Mid-Range,70.18,18.29,38.13,6.36,0,37.13,0.224,0
CUST100178,SELL1064,ORD500178,64,87,4,0,Fashion,183.1,200.07,4.67,0.0449,7,100.5,0.81,Defective / Not Working,Cash on Delivery,Same Day,Regular,Desktop Web,0.5,139,3,False,True,False,False,False,0.0,0,1,Premium,89.21,25.41,200.07,50.02,0,52.03,0.3681,1
CUST100179,SELL1448,ORD500179,44,1823,5,2,Jewelry,70.18,82.83,2.88,0.1026,5,60.0,1.8,Changed Mind,Wallet,Standard,Regular,Desktop Web,7.1,139,3,False,True,False,False,False,40.0,0,0,Mid-Range,51.69,17.51,82.83,16.57,0,44.72,0.2062,0
CUST100180,SELL1307,ORD500180,66,1709,8,4,Jewelry,237.11,230.89,3.25,0.0934,7,35.4,5.35,Size Issue,Credit Card,Standard,Regular,Mobile Web,12.5,306,1,False,False,False,False,False,50.0,0,1,Premium,58.93,21.9,230.89,28.86,0,42.92,0.0389,0
CUST100181,SELL1278,ORD500181,25,166,9,1,Jewelry,58.86,56.45,4.88,0.0572,5,322.5,0.46,Wrong Item Delivered,Cash on Delivery,Same Day,Loyal,Mobile Web,3.0,376,2,False,False,False,False,False,11.11,0,0,Mid-Range,92.02,31.63,56.45,6.27,0,51.95,0.0598,0
CUST100182,SELL1399,ORD500182,43,128,7,1,Books,111.04,132.02,5.0,0.0799,3,148.1,0.43,Quality Issue,UPI,Express,Regular,Mobile Web,0.7,152,4,False,True,False,False,False,14.29,0,0,Premium,92.01,16.54,132.02,18.86,0,57.11,0.2098,0
